Epoch,Test_Loss,Test_Accuracy,Test_Precision,Test_Recall,Test_F1-score
0.0,6.175792217254639,0.09666666666666666,0.023201010668163952,0.09666666666666666,0.035456253354804075
1.0,1.4428037405014038,0.6866666666666666,0.7358032124324971,0.6866666666666666,0.6572955096611462
2.0,1.0056138038635254,0.8683333333333333,0.8714725747201237,0.8683333333333333,0.8670392358786225
3.0,0.4818479120731354,0.845,0.8972868830324972,0.8450000000000001,0.8322685707857688
4.0,0.7250684499740601,0.9183333333333333,0.926152460953456,0.9183333333333333,0.9175992745303359
5.0,1.2999026775360107,0.79,0.8539011781877331,0.79,0.7650232869915023
6.0,1.3541547060012817,0.845,0.8801869960979803,0.8450000000000001,0.8389460055964869
7.0,0.6885460019111633,0.9033333333333333,0.9128833517423831,0.9033333333333334,0.9022134144275262
8.0,0.984502911567688,0.9433333333333334,0.9436247367163921,0.9433333333333334,0.9428103136951957
9.0,1.267961859703064,0.7966666666666666,0.8644913959261223,0.7966666666666667,0.762259011257505
10.0,1.4874191284179688,0.9516666666666667,0.9544647025696927,0.9516666666666667,0.9511022622414379
11.0,0.5572271347045898,0.8966666666666666,0.9227939148351015,0.8966666666666665,0.8912902967411612
12.0,1.1843011379241943,0.945,0.9476085053159062,0.945,0.9448228758320355
13.0,0.7709500193595886,0.935,0.943094702764514,0.935,0.9331658994959552
14.0,1.2798634767532349,0.9533333333333334,0.9560948310948313,0.9533333333333335,0.9526592813806163
15.0,0.863613486289978,0.9716666666666667,0.9715782146191811,0.9716666666666666,0.9715607615183287
16.0,1.390627384185791,0.9233333333333333,0.9484095333813731,0.9233333333333333,0.9230418341820584
17.0,0.7439141869544983,0.9383333333333334,0.9554664990638909,0.9383333333333335,0.9343307798640144
18.0,0.9971344470977783,0.9483333333333334,0.9576418951418951,0.9483333333333334,0.945498993385102
19.0,0.7940433025360107,0.9733333333333334,0.9749904010868923,0.9733333333333333,0.9731960264742495
