Epoch,Test_Loss,Test_Accuracy,Test_Precision,Test_Recall,Test_F1-score
38.0,0.26592427492141724,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
39.0,0.24561645090579987,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
40.0,0.3610956370830536,0.9916666666666667,0.9920778906627964,0.9916666666666667,0.9916608287461383
41.0,0.3065563142299652,0.9916666666666667,0.9917907868275515,0.9916666666666667,0.9916476541611744
42.0,0.3413407802581787,0.9933333333333333,0.9935897435897436,0.9933333333333335,0.9933306655995731
43.0,0.32035717368125916,0.99,0.9902789339006043,0.9900000000000001,0.9899955271929014
44.0,0.3594437539577484,0.9933333333333333,0.9935897435897436,0.9933333333333335,0.9933306655995731
45.0,0.34495487809181213,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
46.0,0.30721408128738403,0.9916666666666667,0.9920778906627964,0.9916666666666667,0.9916608287461383
47.0,0.33743858337402344,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
48.0,0.35530614852905273,0.9933333333333333,0.9935897435897436,0.9933333333333335,0.9933306655995731
49.0,0.2962430417537689,0.99,0.9902789339006043,0.9900000000000001,0.9899955271929014
50.0,0.28655409812927246,0.9883333333333333,0.9886163522012579,0.9883333333333333,0.988328829279685
51.0,0.31343352794647217,0.99,0.9901282051282051,0.9900000000000002,0.9899986661331198
52.0,0.3326948285102844,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
53.0,0.3153597116470337,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
54.0,0.33089229464530945,0.9933333333333333,0.9935897435897436,0.9933333333333335,0.9933306655995731
55.0,0.30225586891174316,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
56.0,0.3420713245868683,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
57.0,0.32310953736305237,0.9883333333333333,0.988786136992228,0.9883333333333334,0.9883234113519622
58.0,0.29152169823646545,0.99,0.9902789339006043,0.9900000000000001,0.9899955271929014
59.0,0.33788132667541504,0.9916666666666667,0.9920778906627964,0.9916666666666667,0.9916608287461383
60.0,0.3308528661727905,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
61.0,0.27934861183166504,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
62.0,0.2880899906158447,0.99,0.9902789339006043,0.9900000000000001,0.9899955271929014
63.0,0.27260255813598633,0.99,0.9902789339006043,0.9900000000000001,0.9899955271929014
64.0,0.2813664376735687,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
65.0,0.32934775948524475,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
66.0,0.31382811069488525,0.9883333333333333,0.988786136992228,0.9883333333333334,0.9883234113519622
67.0,0.3113565146923065,0.99,0.9902789339006043,0.9900000000000001,0.9899955271929014
68.0,0.32603904604911804,0.99,0.9902789339006043,0.9900000000000001,0.9899955271929014
69.0,0.33090049028396606,0.9933333333333333,0.9935897435897436,0.9933333333333335,0.9933306655995731
70.0,0.3237909972667694,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
71.0,0.2935729920864105,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
72.0,0.32326096296310425,0.9883333333333333,0.9888230755265068,0.9883333333333333,0.9883409441382728
73.0,0.26844343543052673,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
74.0,0.2748856544494629,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
75.0,0.27746590971946716,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
76.0,0.2706851661205292,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
77.0,0.2928403913974762,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
78.0,0.27823835611343384,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
79.0,0.3018180727958679,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
80.0,0.37115055322647095,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
81.0,0.2861849367618561,0.99,0.9902789339006043,0.9900000000000001,0.9899955271929014
82.0,0.3112003803253174,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
83.0,0.26571470499038696,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
84.0,0.30530837178230286,0.9916666666666667,0.9920778906627964,0.9916666666666667,0.9916608287461383
85.0,0.33507099747657776,0.9866666666666667,0.9873832189226431,0.9866666666666667,0.9866836462733165
86.0,0.3310951590538025,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
87.0,0.2540658116340637,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
88.0,0.3247944712638855,0.9933333333333333,0.9935897435897436,0.9933333333333335,0.9933306655995731
89.0,0.30094635486602783,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
90.0,0.2585517466068268,0.99,0.9901282051282051,0.9900000000000002,0.9899986661331198
91.0,0.26405689120292664,0.99,0.9902789339006043,0.9900000000000001,0.9899955271929014
92.0,0.33673879504203796,0.99,0.9902789339006043,0.9900000000000001,0.9899955271929014
93.0,0.2781819999217987,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
94.0,0.3190537989139557,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
95.0,0.26737383008003235,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
96.0,0.2693299353122711,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
97.0,0.3216257095336914,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
98.0,0.26859021186828613,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
99.0,0.3388786017894745,0.9933333333333333,0.9935897435897436,0.9933333333333335,0.9933306655995731
100.0,0.31107431650161743,0.9916666666666667,0.9918262176665538,0.9916666666666668,0.9916648327497816
