Epoch,Batch,Train_Loss,Train_Accuracy
1.0,152.0,2.1986947,0.5
1.0,153.0,2.260628,0.375
1.0,154.0,2.2143807,0.4375
1.0,155.0,2.0552993,0.6875
1.0,156.0,2.156607,0.5
1.0,157.0,2.2158692,0.5
1.0,158.0,2.2569058,0.3125
1.0,159.0,2.2639318,0.25
1.0,160.0,2.214084,0.375
1.0,161.0,2.1944368,0.375
1.0,162.0,2.2935278,0.5
1.0,163.0,2.1120043,0.5
1.0,164.0,2.2019336,0.5625
1.0,165.0,2.117164,0.6875
1.0,166.0,2.194977,0.5
1.0,167.0,2.1091633,0.5625
1.0,168.0,2.1480834,0.625
1.0,169.0,2.155074,0.375
1.0,170.0,2.0838623,0.6875
1.0,171.0,2.1462831,0.4375
1.0,172.0,2.0978565,0.5625
1.0,173.0,2.108276,0.5
1.0,174.0,2.3356037,0.375
1.0,175.0,2.0824132,0.5625
1.0,176.0,2.2431755,0.4375
1.0,177.0,2.1584156,0.5625
1.0,178.0,2.1883492,0.5
1.0,179.0,2.2461863,0.4375
1.0,180.0,2.064744,0.5625
1.0,181.0,2.0462809,0.5
1.0,182.0,2.0292385,0.5
1.0,183.0,2.15542,0.5
1.0,184.0,2.1010792,0.5
1.0,185.0,2.063919,0.6875
1.0,186.0,2.073147,0.5625
1.0,187.0,2.087396,0.625
1.0,188.0,2.0699267,0.5625
1.0,189.0,2.1408093,0.4375
1.0,190.0,2.110328,0.6
2.0,191.0,2.1329455,0.5
2.0,192.0,2.1394494,0.5625
2.0,193.0,2.025856,0.625
2.0,194.0,2.0005126,0.5625
2.0,195.0,2.0387356,0.8125
2.0,196.0,2.1602578,0.5625
2.0,197.0,2.0188365,0.4375
2.0,198.0,2.2598763,0.25
2.0,199.0,1.9100254,0.75
2.0,200.0,2.067424,0.5
2.0,201.0,1.9943429,0.6875
2.0,202.0,1.999932,0.4375
2.0,203.0,2.123425,0.3125
2.0,204.0,2.0109384,0.625
