Epoch,Batch,Train_Loss,Train_Accuracy
4.0,505.0,5.6251082,0.0
4.0,506.0,5.682095,0.125
4.0,507.0,5.498294,0.0625
4.0,508.0,5.5034885,0.1875
4.0,509.0,5.480189,0.125
4.0,510.0,5.5799603,0.125
4.0,511.0,5.3445315,0.0625
4.0,512.0,5.4417744,0.125
4.0,513.0,5.5493712,0.0625
4.0,514.0,5.372488,0.125
4.0,515.0,5.486012,0.0
4.0,516.0,5.322948,0.25
4.0,517.0,5.623987,0.0625
4.0,518.0,5.3935366,0.0
4.0,519.0,5.1897135,0.125
4.0,520.0,5.2461977,0.0
4.0,521.0,5.4187818,0.0
4.0,522.0,5.2445407,0.0
4.0,523.0,5.1632743,0.1875
4.0,524.0,5.078091,0.1875
4.0,525.0,5.097265,0.0625
4.0,526.0,5.033883,0.0
4.0,527.0,5.3905954,0.0625
4.0,528.0,5.1439953,0.0
4.0,529.0,4.8319583,0.0625
4.0,530.0,4.9372683,0.0625
4.0,531.0,5.0835757,0.1875
4.0,532.0,4.8947678,0.125
4.0,533.0,4.54339,0.125
4.0,534.0,4.8382993,0.1875
4.0,535.0,4.7380958,0.125
4.0,536.0,4.7879744,0.125
4.0,537.0,4.389009,0.125
4.0,538.0,4.8676553,0.0
4.0,539.0,4.594578,0.0625
4.0,540.0,4.442307,0.125
4.0,541.0,4.8472576,0.125
4.0,542.0,4.277101,0.0625
4.0,543.0,4.675369,0.0
4.0,544.0,4.5095553,0.0
4.0,545.0,4.3482475,0.0625
4.0,546.0,4.1923895,0.0625
4.0,547.0,4.452608,0.125
4.0,548.0,4.2027254,0.0
4.0,549.0,4.1791096,0.1875
4.0,550.0,4.2773876,0.0
4.0,551.0,4.156289,0.0
4.0,552.0,4.249567,0.0625
4.0,553.0,3.7785234,0.0625
4.0,554.0,4.150256,0.125
4.0,555.0,3.8874347,0.0
4.0,556.0,3.8410857,0.0625
4.0,557.0,3.9096565,0.0
4.0,558.0,3.8424652,0.0
4.0,559.0,3.6431272,0.1875
4.0,560.0,3.9862459,0.0625
4.0,561.0,3.675135,0.0625
4.0,562.0,3.4349935,0.1875
4.0,563.0,3.3356237,0.0625
4.0,564.0,3.6209157,0.0625
4.0,565.0,3.5854454,0.0
4.0,566.0,3.5343313,0.0625
4.0,567.0,3.1785254,0.0
4.0,568.0,3.0814204,0.125
4.0,569.0,3.4976194,0.0625
4.0,570.0,3.1520944,0.0625
4.0,571.0,3.8776793,0.0
4.0,572.0,3.5082226,0.0
4.0,573.0,3.2357514,0.0625
4.0,574.0,3.0447192,0.125
4.0,575.0,3.4292364,0.125
4.0,576.0,3.1771638,0.125
4.0,577.0,2.7681663,0.125
4.0,578.0,2.9670508,0.125
4.0,579.0,2.9037504,0.1875
4.0,580.0,3.4910283,0.0625
4.0,581.0,3.6079721,0.0625
4.0,582.0,3.3232217,0.0625
4.0,583.0,3.2627187,0.0
4.0,584.0,3.1498709,0.0625
4.0,585.0,3.7009373,0.0625
4.0,586.0,3.607358,0.0625
4.0,587.0,3.2209377,0.125
4.0,588.0,3.1558833,0.125
4.0,589.0,3.5075126,0.0
4.0,590.0,3.3152328,0.0
4.0,591.0,3.1290488,0.0625
4.0,592.0,2.8591835,0.0625
4.0,593.0,2.6572704,0.0625
4.0,594.0,3.1919441,0.0
4.0,595.0,3.3731177,0.0
4.0,596.0,3.2252667,0.0
4.0,597.0,2.7187283,0.1875
4.0,598.0,3.2372022,0.125
4.0,599.0,3.4370513,0.0625
4.0,600.0,2.992421,0.125
5.0,601.0,2.8901625,0.0625
5.0,602.0,3.1031458,0.0
5.0,603.0,3.3204904,0.0625
5.0,604.0,2.6806614,0.1875
5.0,605.0,2.7995143,0.1875
5.0,606.0,3.1506324,0.0
5.0,607.0,3.1971345,0.0625
5.0,608.0,2.5966687,0.1875
5.0,609.0,2.8751562,0.125
5.0,610.0,2.4632926,0.1875
5.0,611.0,3.0210826,0.0625
5.0,612.0,3.12177,0.0625
5.0,613.0,3.223487,0.0
5.0,614.0,3.1243982,0.125
5.0,615.0,3.1840417,0.0
5.0,616.0,2.7400591,0.25
5.0,617.0,2.8486733,0.125
5.0,618.0,3.285242,0.0625
5.0,619.0,3.429146,0.0625
5.0,620.0,2.952235,0.0625
5.0,621.0,3.2331676,0.0
5.0,622.0,3.1533926,0.125
5.0,623.0,2.8788538,0.125
5.0,624.0,2.8083467,0.125
5.0,625.0,3.1983209,0.0625
5.0,626.0,3.4521194,0.125
5.0,627.0,2.9479887,0.25
5.0,628.0,3.2997541,0.125
5.0,629.0,3.128932,0.0625
5.0,630.0,2.61936,0.125
5.0,631.0,3.147543,0.0
5.0,632.0,3.1010985,0.125
5.0,633.0,3.0390134,0.125
5.0,634.0,3.2850196,0.125
5.0,635.0,3.3242116,0.0625
5.0,636.0,3.2729754,0.1875
5.0,637.0,3.0437815,0.0625
5.0,638.0,3.18062,0.0625
5.0,639.0,3.4375734,0.0625
5.0,640.0,3.3297937,0.0625
5.0,641.0,2.8564878,0.125
5.0,642.0,3.1270282,0.0625
5.0,643.0,2.7926395,0.125
5.0,644.0,2.9968877,0.0
5.0,645.0,2.963907,0.0
5.0,646.0,2.9842865,0.0625
5.0,647.0,2.7686288,0.0
5.0,648.0,3.3478348,0.1875
5.0,649.0,3.052671,0.0
5.0,650.0,3.01104,0.125
5.0,651.0,3.119888,0.125
5.0,652.0,3.0101166,0.0625
5.0,653.0,2.7935147,0.0
5.0,654.0,3.3741288,0.0
5.0,655.0,3.1044197,0.0625
5.0,656.0,3.2725596,0.0
5.0,657.0,2.73931,0.1875
5.0,658.0,3.2399626,0.1875
5.0,659.0,3.0778341,0.0625
5.0,660.0,2.5701303,0.1875
5.0,661.0,3.3413613,0.0
5.0,662.0,3.2390661,0.125
5.0,663.0,3.0804226,0.0
5.0,664.0,3.0368247,0.0
5.0,665.0,3.1396825,0.1875
5.0,666.0,3.0183,0.0625
5.0,667.0,2.87484,0.125
5.0,668.0,3.153202,0.0625
5.0,669.0,2.7526565,0.125
5.0,670.0,3.2084155,0.0625
5.0,671.0,2.8366077,0.125
5.0,672.0,2.864569,0.0
5.0,673.0,3.0212917,0.0625
5.0,674.0,3.3361673,0.125
5.0,675.0,3.0834012,0.125
5.0,676.0,2.8031871,0.125
5.0,677.0,3.0854564,0.0625
5.0,678.0,2.6956105,0.1875
5.0,679.0,2.9700308,0.0
5.0,680.0,3.5247893,0.0625
5.0,681.0,3.1135669,0.0
5.0,682.0,2.8673952,0.125
5.0,683.0,2.7843013,0.0
5.0,684.0,3.0872312,0.0625
5.0,685.0,3.2356448,0.0625
5.0,686.0,3.0696483,0.1875
5.0,687.0,3.3197205,0.0625
5.0,688.0,3.0168676,0.0
5.0,689.0,2.75038,0.125
5.0,690.0,2.9996607,0.0
5.0,691.0,3.1281977,0.125
5.0,692.0,3.0976295,0.125
5.0,693.0,2.5971534,0.125
5.0,694.0,3.49082,0.0625
5.0,695.0,3.1845696,0.125
5.0,696.0,3.0415442,0.0
5.0,697.0,2.769816,0.125
5.0,698.0,2.7250414,0.0625
5.0,699.0,3.175247,0.0
5.0,700.0,3.1212611,0.0625
5.0,701.0,2.6950266,0.0625
5.0,702.0,2.8382332,0.0625
5.0,703.0,2.4202554,0.1875
5.0,704.0,2.99037,0.0
5.0,705.0,3.1741707,0.125
5.0,706.0,3.2914133,0.125
5.0,707.0,2.7690635,0.25
5.0,708.0,2.8755584,0.0
5.0,709.0,3.2325792,0.0
5.0,710.0,3.024506,0.0625
5.0,711.0,2.9310253,0.0625
5.0,712.0,2.9509454,0.1875
5.0,713.0,2.9398012,0.0625
5.0,714.0,2.8019116,0.125
5.0,715.0,3.0096593,0.0625
5.0,716.0,2.9083276,0.0625
5.0,717.0,2.552177,0.1875
5.0,718.0,2.8582647,0.125
5.0,719.0,2.797962,0.0625
5.0,720.0,3.0600643,0.125
5.0,721.0,3.0604677,0.0625
5.0,722.0,2.7801342,0.0625
5.0,723.0,3.1768448,0.0
5.0,724.0,3.12988,0.0625
5.0,725.0,2.9241154,0.0625
5.0,726.0,2.7458773,0.1875
5.0,727.0,3.2592037,0.0
5.0,728.0,3.1960862,0.0625
5.0,729.0,3.0008621,0.0
5.0,730.0,3.0729156,0.125
5.0,731.0,2.7334704,0.125
5.0,732.0,2.9628332,0.125
5.0,733.0,2.995284,0.125
5.0,734.0,2.9026265,0.0
5.0,735.0,2.8597736,0.0625
5.0,736.0,3.1267729,0.125
5.0,737.0,2.9447045,0.0625
5.0,738.0,2.8195474,0.0625
5.0,739.0,3.3351514,0.0625
5.0,740.0,2.7896926,0.125
5.0,741.0,3.1256344,0.0
5.0,742.0,3.1339607,0.0
5.0,743.0,3.2541094,0.0625
5.0,744.0,3.0993626,0.0
5.0,745.0,2.9549887,0.0
5.0,746.0,3.46949,0.0
5.0,747.0,2.8763154,0.0
5.0,748.0,3.2226582,0.0625
5.0,749.0,3.0632176,0.1875
5.0,750.0,3.3531156,0.125
6.0,751.0,2.730359,0.125
6.0,752.0,2.5023732,0.25
6.0,753.0,2.8770068,0.125
6.0,754.0,2.8049812,0.125
6.0,755.0,2.781667,0.0
6.0,756.0,3.105944,0.0
6.0,757.0,2.7899933,0.0625
6.0,758.0,2.9815829,0.0
6.0,759.0,3.215652,0.0625
6.0,760.0,3.0951655,0.0
6.0,761.0,2.70365,0.0625
6.0,762.0,2.940856,0.0
6.0,763.0,2.9630811,0.0625
6.0,764.0,2.5707984,0.125
6.0,765.0,3.1417556,0.0
6.0,766.0,2.6982284,0.0625
6.0,767.0,2.9271,0.1875
6.0,768.0,2.9686441,0.0625
6.0,769.0,2.8307955,0.0625
6.0,770.0,3.2084527,0.0
6.0,771.0,2.8298006,0.0625
6.0,772.0,2.8641744,0.0
6.0,773.0,3.127144,0.0625
6.0,774.0,2.8172872,0.125
6.0,775.0,2.8166397,0.0
6.0,776.0,3.2826831,0.0625
