Epoch,Test_Loss,Test_Accuracy,Test_Precision,Test_Recall,Test_F1-score
0.0,2.492262125015259,0.08833333333333333,0.015018471156578575,0.08833333333333333,0.025600055336515187
1.0,2.4835925102233887,0.2816666666666667,0.17309912061700972,0.2816666666666667,0.17004494751666724
2.0,2.4965403079986572,0.485,0.5216174260021545,0.48500000000000004,0.40313368549866535
3.0,2.494950294494629,0.585,0.6285417675770752,0.585,0.5176750374272896
4.0,2.4918830394744873,0.5916666666666667,0.6419648116525384,0.5916666666666667,0.5268646105790583
5.0,2.4813313484191895,0.6,0.5588760516456005,0.6,0.5336519974782915
6.0,2.482466220855713,0.605,0.5540143397933253,0.605,0.5336302251694441
7.0,2.46976900100708,0.6183333333333333,0.639319924998792,0.6183333333333333,0.5545687999113257
8.0,2.46270751953125,0.6216666666666667,0.6526162660024809,0.6216666666666667,0.561676309270617
9.0,2.4196853637695312,0.6166666666666667,0.6118578297185082,0.6166666666666666,0.5557963469727795
10.0,2.3807504177093506,0.6066666666666667,0.6422488754995074,0.6066666666666667,0.5458839762349149
11.0,2.4683656692504883,0.6383333333333333,0.6645662614053963,0.6383333333333333,0.5782346186860273
12.0,2.365689277648926,0.6416666666666667,0.6866713583925194,0.6416666666666666,0.5911728294016899
13.0,2.407208204269409,0.6566666666666666,0.6856885099398334,0.6566666666666666,0.6027579149624939
14.0,2.3551557064056396,0.6466666666666666,0.6787883428473389,0.6466666666666666,0.5953931905080458
15.0,2.3738367557525635,0.6766666666666666,0.7138496199851385,0.6766666666666664,0.6296322213147517
16.0,2.3409080505371094,0.6733333333333333,0.7049414224323453,0.6733333333333333,0.6272182493474098
17.0,2.364372491836548,0.69,0.7129696240165627,0.69,0.6478485141666543
18.0,2.290158271789551,0.6666666666666666,0.6797850825989259,0.6666666666666666,0.6197672423065498
19.0,2.348834276199341,0.6933333333333334,0.7140739789697853,0.6933333333333332,0.6529270212317363
20.0,2.344308853149414,0.69,0.7157075409563977,0.69,0.6469003339895301
21.0,2.302091360092163,0.69,0.7059393858174347,0.69,0.6494899528649625
22.0,2.288844108581543,0.6916666666666667,0.7153925305997312,0.6916666666666665,0.6529353239202592
23.0,2.349956750869751,0.69,0.7071287512389222,0.69,0.6492379141964782
24.0,2.269742965698242,0.69,0.7091434769450581,0.69,0.6470410493332969
25.0,2.191784620285034,0.6783333333333333,0.6937263007027461,0.6783333333333333,0.6335029733544745
26.0,2.296016216278076,0.6916666666666667,0.7020434160657927,0.6916666666666665,0.6479757703915499
27.0,2.3134765625,0.6983333333333334,0.715922427152313,0.6983333333333334,0.6618559369041371
28.0,2.307354688644409,0.6933333333333334,0.7059622188641971,0.6933333333333334,0.6526806846129678
29.0,2.26360821723938,0.7033333333333334,0.7191760798505754,0.7033333333333333,0.6690314088914407
30.0,2.1604294776916504,0.6866666666666666,0.6995693387296761,0.6866666666666665,0.6468717426834895
31.0,2.2720978260040283,0.7033333333333334,0.712258375612883,0.7033333333333333,0.6627582252249304
32.0,2.2850613594055176,0.7083333333333334,0.729202726476446,0.7083333333333334,0.6784607226480505
33.0,2.165891170501709,0.6816666666666666,0.6967633619362883,0.6816666666666666,0.6417289538190175
34.0,2.2625672817230225,0.6983333333333334,0.7099126627987599,0.6983333333333334,0.66264088077918
35.0,2.2144553661346436,0.7033333333333334,0.7098247063637926,0.7033333333333333,0.6657428900666558
36.0,2.139371156692505,0.6883333333333334,0.6936777503365145,0.6883333333333334,0.6490898893077665
37.0,2.2972412109375,0.7166666666666667,0.7458835048099598,0.7166666666666667,0.6824899010397361
38.0,2.2386209964752197,0.7116666666666667,0.7142555712594905,0.7116666666666668,0.6712986900092247
