Epoch,Test_Loss,Test_Accuracy,Test_Precision,Test_Recall,Test_F1-score
0.0,6.962056636810303,0.0033333333333333335,0.014705882352941176,0.0023529411764705885,0.004056795131845843
1.0,5.242147445678711,0.38166666666666665,0.2904547760909978,0.38166666666666665,0.29104005751980977
2.0,3.845601797103882,0.445,0.37715524392838257,0.445,0.35346958045784843
3.0,3.003307819366455,0.5916666666666667,0.5918800618245769,0.5916666666666667,0.5472816722289121
4.0,2.6101648807525635,0.6866666666666666,0.7354453130254038,0.6866666666666666,0.6541805528783803
5.0,2.2976207733154297,0.7033333333333334,0.7408419117335069,0.7033333333333333,0.6728869886673466
6.0,2.2581329345703125,0.7316666666666667,0.7528045925498784,0.7316666666666668,0.7108377812606984
7.0,1.930230736732483,0.7416666666666667,0.762676849654209,0.7416666666666667,0.7198268047285675
8.0,1.9616755247116089,0.755,0.7697146162599088,0.755,0.7376944156454287
9.0,1.744936466217041,0.7616666666666667,0.7829082736737843,0.7616666666666667,0.7450770530516718
10.0,1.6412686109542847,0.775,0.794625148523162,0.7749999999999999,0.7571968610473024
11.0,1.6533674001693726,0.7983333333333333,0.8109716592621999,0.7983333333333333,0.7887563906590799
12.0,1.619713544845581,0.8016666666666666,0.8070544584668067,0.8016666666666666,0.7940279636741604
13.0,1.4914281368255615,0.815,0.821129668040423,0.8150000000000001,0.8088520816670249
14.0,1.485495924949646,0.8266666666666667,0.8257967468174212,0.8266666666666667,0.8215076725412467
15.0,1.498116135597229,0.8366666666666667,0.8396643130500793,0.8366666666666666,0.832664717414828
16.0,1.1910384893417358,0.8466666666666667,0.8470508286810712,0.8466666666666667,0.843557597480292
17.0,1.2227801084518433,0.8466666666666667,0.8528129731426923,0.8466666666666667,0.8427567199307534
18.0,1.154284119606018,0.8516666666666667,0.8529943217624484,0.8516666666666666,0.8496844490548753
19.0,1.1542519330978394,0.85,0.8568640975988608,0.85,0.8467627284728424
20.0,0.9207720756530762,0.8533333333333334,0.8651812121987029,0.8533333333333334,0.85083647147465
21.0,0.9596084356307983,0.8583333333333333,0.870951478264351,0.8583333333333334,0.8559495925860806
22.0,0.9910219311714172,0.87,0.8785449933285552,0.8699999999999998,0.8681196093312974
23.0,0.8631480932235718,0.8666666666666667,0.8746774214694609,0.8666666666666667,0.8657483445797566
24.0,0.7614415287971497,0.8766666666666667,0.880622469040318,0.8766666666666666,0.8758020082241588
25.0,0.8221859931945801,0.8916666666666667,0.8957630691086574,0.8916666666666665,0.8908897062430041
26.0,0.8168444037437439,0.8916666666666667,0.90083900784379,0.8916666666666667,0.8910407368803054
27.0,0.8280382752418518,0.9016666666666666,0.9067016841510575,0.9016666666666667,0.9006361203359309
28.0,0.693303644657135,0.8883333333333333,0.9004503199405591,0.8883333333333333,0.8862897656489226
29.0,0.8134006261825562,0.9116666666666666,0.9219108072172214,0.9116666666666666,0.9108696107155043
30.0,0.7475060820579529,0.9133333333333333,0.9185600063008734,0.9133333333333334,0.9131734663068493
31.0,0.8343772888183594,0.9,0.908169399914895,0.8999999999999999,0.8988991491722488
32.0,0.7044646739959717,0.9183333333333333,0.9226268743540333,0.9183333333333333,0.9188935490839071
