Epoch,Batch,Train_Loss,Train_Accuracy,train_precision,train_recall,train_f1-score
1.0,33.0,3.2967682,0.0625,0.07142857142857142,0.017857142857142856,0.028571428571428574
1.0,34.0,3.0058646,0.1875,0.10952380952380951,0.21428571428571427,0.13095238095238096
1.0,35.0,2.7107003,0.125,0.05,0.08888888888888888,0.06349206349206349
1.0,36.0,3.3824902,0.125,0.09615384615384616,0.11538461538461539,0.10256410256410256
1.0,37.0,2.6112418,0.1875,0.125,0.125,0.1111111111111111
1.0,38.0,2.5947142,0.25,0.1282051282051282,0.19230769230769232,0.14615384615384613
1.0,39.0,2.1394255,0.375,0.23611111111111108,0.375,0.27777777777777773
1.0,40.0,2.5001342,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
1.0,41.0,2.8765116,0.125,0.05952380952380952,0.10714285714285714,0.07619047619047618
1.0,42.0,2.4251218,0.25,0.19444444444444442,0.23611111111111108,0.18055555555555555
1.0,43.0,2.31266,0.3125,0.1875,0.3055555555555555,0.21388888888888888
1.0,44.0,2.4973946,0.25,0.10416666666666667,0.16666666666666666,0.12698412698412698
1.0,45.0,2.1781378,0.375,0.14935064935064934,0.2545454545454545,0.16414141414141414
1.0,46.0,3.1370997,0.0625,0.1,0.05,0.06666666666666667
1.0,47.0,2.2469418,0.3125,0.18939393939393936,0.22727272727272727,0.20519480519480518
1.0,48.0,2.123675,0.3125,0.2738095238095238,0.3095238095238096,0.2619047619047619
1.0,49.0,3.0555835,0.0625,0.02564102564102564,0.07692307692307693,0.038461538461538464
1.0,50.0,2.1998167,0.0625,0.01282051282051282,0.07692307692307693,0.021978021978021976
1.0,51.0,2.2608562,0.25,0.14615384615384613,0.1346153846153846,0.1131868131868132
1.0,52.0,2.050274,0.375,0.26515151515151514,0.3181818181818182,0.26060606060606056
1.0,53.0,2.4657667,0.1875,0.14102564102564102,0.15384615384615385,0.13333333333333333
1.0,54.0,2.3622186,0.3125,0.22857142857142856,0.31666666666666665,0.25666666666666665
1.0,55.0,2.6460166,0.25,0.18055555555555555,0.23611111111111108,0.16825396825396824
1.0,56.0,2.0955386,0.3125,0.2222222222222222,0.19444444444444442,0.19722222222222222
1.0,57.0,2.1354048,0.1875,0.1282051282051282,0.15384615384615385,0.13846153846153847
1.0,58.0,2.3564734,0.3125,0.1346153846153846,0.19230769230769232,0.15567765567765568
1.0,59.0,1.5914732,0.5,0.40151515151515144,0.36363636363636365,0.3627705627705628
1.0,60.0,2.0468197,0.25,0.21794871794871795,0.21794871794871792,0.19230769230769232
1.0,61.0,2.0557518,0.3125,0.18055555555555555,0.18055555555555555,0.18055555555555555
1.0,62.0,2.4632795,0.125,0.07142857142857142,0.03571428571428571,0.047619047619047616
1.0,63.0,2.0321782,0.1875,0.09848484848484848,0.2727272727272727,0.14242424242424243
1.0,64.0,2.268953,0.25,0.15555555555555553,0.18888888888888886,0.14444444444444443
1.0,65.0,2.0245607,0.125,0.11538461538461539,0.15384615384615385,0.1282051282051282
1.0,66.0,1.5423386,0.375,0.3055555555555555,0.3611111111111111,0.2972222222222222
1.0,67.0,1.4358687,0.5625,0.4166666666666667,0.4,0.39666666666666667
1.0,68.0,1.6076893,0.375,0.18194444444444446,0.2916666666666667,0.2125
1.0,69.0,2.0559857,0.4375,0.36363636363636365,0.5,0.4090909090909091
1.0,70.0,1.7201636,0.375,0.3333333333333333,0.28205128205128205,0.2794871794871795
1.0,71.0,1.8695954,0.4375,0.25641025641025644,0.34615384615384615,0.28205128205128205
1.0,72.0,1.8559431,0.4375,0.22307692307692306,0.34615384615384615,0.2465201465201465
1.0,73.0,2.1508975,0.25,0.2692307692307692,0.20512820512820512,0.20512820512820512
1.0,74.0,1.7870514,0.3125,0.28846153846153844,0.2692307692307692,0.2358974358974359
1.0,75.0,2.0035257,0.1875,0.045454545454545456,0.09090909090909091,0.0606060606060606
1.0,76.0,3.0176272,0.0625,0.027777777777777776,0.08333333333333333,0.041666666666666664
1.0,77.0,1.8691366,0.3125,0.25641025641025644,0.3076923076923077,0.2564102564102564
1.0,78.0,2.3501759,0.125,0.11538461538461539,0.0641025641025641,0.07692307692307693
1.0,79.0,1.4334499,0.5625,0.42424242424242425,0.5151515151515151,0.458008658008658
1.0,80.0,1.8302625,0.3125,0.37878787878787873,0.28030303030303033,0.2593073593073593
1.0,81.0,2.1007664,0.1875,0.23076923076923078,0.15384615384615385,0.17948717948717946
1.0,82.0,1.6387973,0.375,0.3194444444444444,0.3333333333333333,0.29166666666666663
1.0,83.0,1.9219728,0.25,0.19230769230769232,0.20512820512820512,0.18974358974358976
1.0,84.0,1.6714615,0.3125,0.27777777777777773,0.2916666666666667,0.25
1.0,85.0,1.7994293,0.375,0.25,0.36111111111111116,0.2611111111111111
1.0,86.0,2.1973646,0.3125,0.16666666666666666,0.16666666666666666,0.15384615384615385
1.0,87.0,1.6620034,0.3125,0.25,0.2916666666666667,0.2638888888888889
1.0,88.0,1.6347367,0.4375,0.2708333333333333,0.25,0.2571428571428572
1.0,89.0,1.5484959,0.375,0.15277777777777776,0.2222222222222222,0.17777777777777778
1.0,90.0,1.9296811,0.25,0.16666666666666666,0.20833333333333334,0.18055555555555555
1.0,91.0,1.6857761,0.3125,0.2833333333333333,0.26666666666666666,0.24666666666666667
1.0,92.0,1.9211982,0.4375,0.3452380952380953,0.42857142857142855,0.34523809523809523
1.0,93.0,1.6555637,0.3125,0.2261904761904762,0.2857142857142857,0.23095238095238094
1.0,94.0,1.7810514,0.4375,0.23484848484848483,0.2727272727272727,0.24155844155844156
1.0,95.0,1.4693488,0.5,0.3666666666666667,0.3194444444444445,0.3115079365079365
1.0,96.0,1.3775262,0.5625,0.40151515151515144,0.356060606060606,0.36515151515151517
1.0,97.0,1.8407961,0.3125,0.303030303030303,0.25,0.2333333333333333
1.0,98.0,2.2591422,0.125,0.09090909090909091,0.18181818181818182,0.1212121212121212
1.0,99.0,1.6011224,0.4375,0.3055555555555555,0.34722222222222215,0.3083333333333333
1.0,100.0,1.7043439,0.25,0.11538461538461536,0.15384615384615385,0.126007326007326
1.0,101.0,1.9413855,0.25,0.14393939393939392,0.22727272727272727,0.16666666666666666
1.0,102.0,1.9577148,0.1875,0.15277777777777776,0.16666666666666666,0.15833333333333333
1.0,103.0,2.053084,0.25,0.29090909090909095,0.25,0.2626262626262626
1.0,104.0,1.6714265,0.375,0.34848484848484845,0.42424242424242425,0.3593073593073593
1.0,105.0,1.8134456,0.375,0.3589743589743589,0.3076923076923077,0.326007326007326
1.0,106.0,1.7033274,0.25,0.25,0.23611111111111108,0.2222222222222222
1.0,107.0,1.695652,0.375,0.22307692307692306,0.2692307692307692,0.23626373626373628
1.0,108.0,1.177218,0.6875,0.5333333333333333,0.48,0.4822222222222222
1.0,109.0,1.5612129,0.3125,0.21527777777777776,0.25,0.20833333333333334
1.0,110.0,1.4698253,0.3125,0.3194444444444444,0.2708333333333333,0.24166666666666667
1.0,111.0,1.4229254,0.5,0.41666666666666663,0.41025641025641024,0.3743589743589744
1.0,112.0,1.6274748,0.25,0.17948717948717946,0.20512820512820512,0.1769230769230769
1.0,113.0,2.388912,0.25,0.21428571428571427,0.21428571428571427,0.19047619047619047
1.0,114.0,1.4414119,0.5,0.39743589743589747,0.43589743589743585,0.40512820512820513
1.0,115.0,1.7571094,0.25,0.25,0.21428571428571427,0.21428571428571425
1.0,116.0,1.4667957,0.375,0.36666666666666664,0.3583333333333333,0.29666666666666663
1.0,117.0,1.4964561,0.5625,0.5,0.5897435897435896,0.48717948717948717
1.0,118.0,1.7332771,0.375,0.23611111111111113,0.27777777777777773,0.2222222222222222
1.0,119.0,1.4563732,0.375,0.20138888888888887,0.25,0.21944444444444444
1.0,120.0,1.3794656,0.4375,0.2222222222222222,0.2916666666666667,0.24722222222222223
1.0,121.0,1.7414862,0.3125,0.20833333333333334,0.25,0.20555555555555557
1.0,122.0,1.7120907,0.375,0.2833333333333333,0.25,0.25
1.0,123.0,1.3614297,0.375,0.3333333333333333,0.2152777777777778,0.24166666666666667
1.0,124.0,2.0039077,0.1875,0.13888888888888887,0.1111111111111111,0.10833333333333334
1.0,125.0,1.6755333,0.5,0.38461538461538464,0.3269230769230769,0.3192307692307692
1.0,126.0,2.096946,0.125,0.05555555555555555,0.05555555555555555,0.05555555555555555
1.0,127.0,1.4402578,0.4375,0.4393939393939394,0.4848484848484848,0.4242424242424242
1.0,128.0,1.1809787,0.5,0.36538461538461536,0.43589743589743585,0.3692307692307692
1.0,129.0,1.1991286,0.5625,0.2692307692307692,0.38461538461538464,0.30769230769230765
1.0,130.0,1.6283413,0.375,0.34722222222222227,0.40277777777777773,0.34722222222222227
1.0,131.0,1.4048702,0.4375,0.42333333333333334,0.4666666666666666,0.4
1.0,132.0,1.4205611,0.5,0.30277777777777776,0.3125,0.2796296296296296
1.0,133.0,1.1856891,0.6875,0.5583333333333333,0.6,0.5457142857142857
1.0,134.0,1.7597468,0.375,0.21153846153846154,0.25,0.22435897435897434
1.0,135.0,1.5287943,0.3125,0.2638888888888889,0.23611111111111108,0.2333333333333333
1.0,136.0,1.2175884,0.4375,0.43333333333333335,0.4166666666666667,0.41269841269841273
1.0,137.0,1.3543891,0.5,0.4772727272727273,0.5606060606060606,0.4454545454545455
1.0,138.0,1.2205373,0.5,0.4166666666666667,0.5,0.4305555555555556
1.0,139.0,1.4854313,0.375,0.1111111111111111,0.15,0.1272727272727273
1.0,140.0,1.2807982,0.5,0.369047619047619,0.35714285714285715,0.3428571428571429
1.0,141.0,1.860153,0.3125,0.2638888888888889,0.375,0.2738095238095238
1.0,142.0,1.5659566,0.3125,0.3611111111111111,0.45,0.37
1.0,143.0,1.299166,0.625,0.6136363636363636,0.606060606060606,0.5636363636363636
1.0,144.0,1.8689673,0.4375,0.5208333333333334,0.34722222222222227,0.38888888888888884
1.0,145.0,1.6966178,0.375,0.3333333333333333,0.25555555555555554,0.27777777777777773
1.0,146.0,1.7974479,0.375,0.36363636363636365,0.3333333333333333,0.3242424242424242
1.0,147.0,1.5761997,0.4375,0.26282051282051283,0.21794871794871792,0.2172161172161172
1.0,148.0,0.9213467,0.75,0.5555555555555556,0.5416666666666666,0.5388888888888889
1.0,149.0,0.7942462,0.8125,0.7037037037037037,0.6666666666666666,0.6481481481481481
1.0,150.0,1.3074458,0.4375,0.4222222222222222,0.4222222222222222,0.4222222222222223
1.0,151.0,1.4840454,0.3125,0.22023809523809526,0.25,0.19999999999999998
1.0,152.0,1.6668689,0.3125,0.125,0.125,0.1111111111111111
1.0,153.0,1.1802567,0.4375,0.28125,0.3333333333333333,0.29545454545454547
1.0,154.0,0.928045,0.625,0.38636363636363635,0.4318181818181818,0.40151515151515144
1.0,155.0,0.9357346,0.6875,0.5833333333333334,0.675,0.6023809523809524
1.0,156.0,1.6513599,0.375,0.29166666666666663,0.3095238095238095,0.2595238095238095
1.0,157.0,1.9611399,0.4375,0.4393939393939394,0.4242424242424242,0.37878787878787873
1.0,158.0,1.7315232,0.375,0.3076923076923077,0.3076923076923077,0.3076923076923077
1.0,159.0,1.2825389,0.5625,0.4047619047619047,0.5,0.41666666666666663
1.0,160.0,1.5231164,0.4375,0.37179487179487175,0.2948717948717949,0.29743589743589743
1.0,161.0,1.3564335,0.5,0.38888888888888884,0.4166666666666667,0.38611111111111107
1.0,162.0,1.0333761,0.6875,0.5769230769230769,0.5576923076923077,0.5531135531135531
1.0,163.0,0.8813834,0.5625,0.4375,0.4583333333333333,0.41865079365079366
1.0,164.0,1.4204257,0.5,0.5208333333333334,0.625,0.5472222222222222
1.0,165.0,1.3587838,0.375,0.36363636363636365,0.23484848484848483,0.2748917748917749
1.0,166.0,1.3139553,0.4375,0.3205128205128205,0.38461538461538464,0.33076923076923076
1.0,167.0,1.2357495,0.5625,0.39743589743589747,0.47435897435897434,0.41794871794871796
1.0,168.0,1.0196044,0.625,0.4461538461538461,0.37179487179487186,0.3888888888888889
1.0,169.0,1.7525219,0.375,0.3205128205128205,0.34615384615384615,0.31794871794871793
1.0,170.0,1.3238208,0.5,0.3589743589743589,0.46153846153846156,0.3589743589743589
1.0,171.0,1.3682364,0.5,0.38461538461538464,0.4230769230769231,0.3974358974358974
1.0,172.0,1.5301825,0.5,0.3611111111111111,0.45833333333333326,0.38333333333333336
1.0,173.0,1.3610854,0.4375,0.3194444444444444,0.3194444444444444,0.27777777777777773
1.0,174.0,1.4109198,0.3125,0.2708333333333333,0.3333333333333333,0.26944444444444443
1.0,175.0,1.2638315,0.5,0.3409090909090909,0.36363636363636365,0.3333333333333333
1.0,176.0,1.0434346,0.5625,0.6212121212121212,0.6363636363636364,0.5878787878787879
1.0,177.0,1.2448746,0.375,0.2261904761904762,0.2380952380952381,0.22380952380952376
1.0,178.0,1.0672401,0.6875,0.6818181818181818,0.6212121212121212,0.6363636363636364
1.0,179.0,1.268584,0.375,0.30128205128205127,0.34615384615384615,0.29743589743589743
1.0,180.0,0.9057121,0.75,0.6363636363636364,0.6181818181818182,0.6262626262626263
1.0,181.0,1.1711017,0.5625,0.5208333333333334,0.5833333333333334,0.5055555555555556
1.0,182.0,1.0845839,0.625,0.5138888888888888,0.5,0.48333333333333334
1.0,183.0,0.9120714,0.5625,0.5454545454545454,0.49090909090909085,0.48268398268398277
1.0,184.0,1.1361516,0.625,0.5606060606060606,0.6515151515151515,0.5848484848484848
1.0,185.0,1.5863299,0.375,0.2857142857142857,0.27380952380952384,0.2619047619047619
1.0,186.0,1.2870666,0.5625,0.4236111111111111,0.5,0.4305555555555556
1.0,187.0,1.7083381,0.25,0.15,0.3,0.19666666666666666
1.0,188.0,1.391793,0.5,0.3333333333333333,0.3125,0.30833333333333335
2.0,189.0,1.3175945,0.4375,0.26666666666666666,0.26666666666666666,0.26666666666666666
2.0,190.0,1.3152742,0.3125,0.24358974358974358,0.2564102564102564,0.22820512820512823
2.0,191.0,1.2223467,0.4375,0.39166666666666666,0.30666666666666664,0.2771428571428572
2.0,192.0,1.2256204,0.4375,0.3541666666666667,0.375,0.34722222222222227
2.0,193.0,1.2227514,0.4375,0.4083333333333333,0.4666666666666666,0.38666666666666666
2.0,194.0,1.4260854,0.375,0.3205128205128205,0.2948717948717948,0.2794871794871795
2.0,195.0,1.1518015,0.5,0.4166666666666667,0.4166666666666667,0.3825396825396825
2.0,196.0,1.4075578,0.5625,0.4666666666666666,0.5900000000000001,0.47380952380952374
2.0,197.0,1.1705935,0.5625,0.5,0.5277777777777778,0.4777777777777778
2.0,198.0,0.97699136,0.5625,0.5208333333333334,0.5375,0.4801587301587301
2.0,199.0,1.2741067,0.625,0.5909090909090909,0.5227272727272727,0.5393939393939393
2.0,200.0,1.1527143,0.625,0.5,0.4733333333333333,0.4404761904761905
2.0,201.0,1.0696284,0.4375,0.2833333333333333,0.3939393939393939,0.2757575757575758
2.0,202.0,1.1737865,0.5,0.2916666666666667,0.3333333333333333,0.3055555555555555
2.0,203.0,1.1138414,0.625,0.6287878787878788,0.6090909090909091,0.5636363636363636
2.0,204.0,1.122443,0.5625,0.5681818181818182,0.5303030303030303,0.5121212121212121
2.0,205.0,1.3432873,0.375,0.33636363636363636,0.303030303030303,0.30476190476190473
2.0,206.0,1.074767,0.625,0.5909090909090909,0.5909090909090909,0.5757575757575757
2.0,207.0,1.7487419,0.375,0.2948717948717949,0.3076923076923077,0.28205128205128205
2.0,208.0,0.9646992,0.5625,0.5,0.4236111111111111,0.44642857142857145
2.0,209.0,1.4432641,0.3125,0.25,0.25,0.2317460317460317
2.0,210.0,1.3944607,0.625,0.5347222222222222,0.5694444444444444,0.5027777777777779
2.0,211.0,1.503482,0.5625,0.35833333333333334,0.375,0.35185185185185186
2.0,212.0,1.0324024,0.4375,0.3461538461538461,0.3589743589743589,0.3384615384615384
2.0,213.0,1.1467094,0.625,0.4230769230769231,0.39743589743589747,0.39487179487179486
2.0,214.0,1.305355,0.5,0.3076923076923077,0.36538461538461536,0.3223443223443223
2.0,215.0,0.70664585,0.625,0.40972222222222215,0.4583333333333333,0.4158730158730159
2.0,216.0,0.9856668,0.625,0.475,0.4666666666666666,0.46571428571428575
2.0,217.0,1.1930244,0.5625,0.5,0.5454545454545454,0.5151515151515151
2.0,218.0,1.2680123,0.5625,0.6944444444444444,0.5833333333333334,0.5703703703703703
2.0,219.0,1.2690681,0.4375,0.4583333333333333,0.4083333333333334,0.4087301587301588
2.0,220.0,1.0177999,0.4375,0.3888888888888889,0.39814814814814814,0.3862433862433863
2.0,221.0,1.331559,0.4375,0.4236111111111111,0.4583333333333333,0.40277777777777773
2.0,222.0,1.2492663,0.5625,0.5555555555555556,0.5185185185185185,0.5111111111111111
2.0,223.0,1.0857769,0.4375,0.45454545454545453,0.3939393939393939,0.4090909090909091
2.0,224.0,1.2703656,0.5,0.3525641025641026,0.37179487179487175,0.32234432234432236
2.0,225.0,1.4024823,0.4375,0.3333333333333333,0.38461538461538464,0.3333333333333333
2.0,226.0,0.9201098,0.8125,0.75,0.7083333333333334,0.7222222222222222
2.0,227.0,1.0285807,0.75,0.6944444444444443,0.7638888888888888,0.7055555555555556
2.0,228.0,1.054601,0.6875,0.59375,0.6041666666666666,0.5821428571428571
2.0,229.0,0.91085243,0.5625,0.38636363636363635,0.46969696969696967,0.4082251082251082
2.0,230.0,1.1693544,0.5,0.26153846153846155,0.36538461538461536,0.28937728937728935
2.0,231.0,1.1655798,0.5625,0.4242424242424242,0.46969696969696967,0.4393939393939394
2.0,232.0,1.5071104,0.3125,0.3541666666666667,0.375,0.33888888888888885
2.0,233.0,1.435788,0.3125,0.23809523809523808,0.25,0.2261904761904762
2.0,234.0,1.3397456,0.4375,0.3269230769230769,0.37179487179487175,0.3128205128205128
2.0,235.0,0.8755046,0.6875,0.40277777777777773,0.4583333333333333,0.41111111111111115
2.0,236.0,1.1582602,0.5625,0.40476190476190477,0.39285714285714285,0.3904761904761904
2.0,237.0,1.2994632,0.4375,0.375,0.4583333333333333,0.40277777777777773
2.0,238.0,1.6443092,0.375,0.375,0.2916666666666667,0.3194444444444444
2.0,239.0,1.187218,0.4375,0.28205128205128205,0.24358974358974358,0.2512820512820513
2.0,240.0,1.0753646,0.625,0.5,0.6153846153846154,0.5384615384615384
2.0,241.0,0.81510144,0.75,0.6454545454545454,0.6818181818181818,0.6590909090909091
2.0,242.0,0.83873045,0.6875,0.45454545454545453,0.5,0.45454545454545453
2.0,243.0,1.1450113,0.625,0.5666666666666667,0.65,0.5666666666666667
2.0,244.0,1.2332686,0.625,0.4861111111111111,0.4861111111111111,0.4444444444444444
2.0,245.0,1.1192362,0.5625,0.47222222222222215,0.4861111111111111,0.44166666666666665
2.0,246.0,1.3247643,0.4375,0.4848484848484849,0.5181818181818182,0.4653679653679653
2.0,247.0,1.4672173,0.375,0.4318181818181818,0.5,0.45454545454545453
2.0,248.0,0.96247613,0.6875,0.5641025641025641,0.6923076923076923,0.6025641025641025
2.0,249.0,0.9847436,0.5625,0.4545454545454545,0.45454545454545453,0.44242424242424244
2.0,250.0,0.67167515,0.6875,0.6515151515151515,0.6439393939393939,0.6203463203463204
2.0,251.0,0.95154506,0.5625,0.4305555555555556,0.40277777777777773,0.39999999999999997
2.0,252.0,0.7394958,0.6875,0.5076923076923077,0.48717948717948717,0.48846153846153845
2.0,253.0,1.1600027,0.6875,0.5694444444444444,0.5416666666666666,0.513888888888889
2.0,254.0,1.1303787,0.5,0.3666666666666667,0.36666666666666664,0.3366666666666666
2.0,255.0,1.2464869,0.5,0.4444444444444444,0.4583333333333333,0.4361111111111111
2.0,256.0,0.83322865,0.8125,0.6818181818181818,0.6969696969696969,0.6787878787878788
2.0,257.0,0.91160005,0.6875,0.55,0.51,0.5083333333333333
2.0,258.0,1.0301841,0.5625,0.3958333333333333,0.4583333333333333,0.4047619047619047
2.0,259.0,0.8822489,0.6875,0.5909090909090909,0.6363636363636364,0.5909090909090909
2.0,260.0,1.3871093,0.5,0.4166666666666667,0.2972222222222222,0.3365079365079365
2.0,261.0,0.9798669,0.625,0.6090909090909091,0.6212121212121212,0.5606060606060606
2.0,262.0,0.76767105,0.6875,0.6666666666666666,0.6212121212121212,0.6060606060606061
2.0,263.0,0.7890204,0.6875,0.6481481481481481,0.6296296296296295,0.6037037037037037
2.0,264.0,1.0458171,0.5625,0.41025641025641024,0.4230769230769231,0.4025641025641026
2.0,265.0,1.595242,0.5625,0.4416666666666666,0.4666666666666666,0.43571428571428567
2.0,266.0,0.8709013,0.625,0.48717948717948717,0.46153846153846156,0.4487179487179487
2.0,267.0,1.1356305,0.5,0.3055555555555555,0.38888888888888884,0.3333333333333333
2.0,268.0,1.2245287,0.5,0.41666666666666663,0.5,0.4151515151515151
2.0,269.0,1.7755241,0.1875,0.23076923076923078,0.23076923076923078,0.23076923076923078
2.0,270.0,1.6180009,0.4375,0.3194444444444444,0.375,0.32499999999999996
2.0,271.0,1.2449626,0.5625,0.5277777777777778,0.4791666666666667,0.47222222222222215
2.0,272.0,0.8292405,0.75,0.5,0.5,0.5
2.0,273.0,1.2857531,0.5,0.3333333333333333,0.46153846153846156,0.3794871794871795
2.0,274.0,0.91670287,0.5625,0.46153846153846156,0.43589743589743585,0.426007326007326
2.0,275.0,0.8291459,0.8125,0.6428571428571429,0.6190476190476192,0.6285714285714287
2.0,276.0,0.7487723,0.6875,0.47222222222222227,0.5416666666666666,0.497979797979798
2.0,277.0,1.1308663,0.5,0.3076923076923077,0.28205128205128205,0.27216117216117214
2.0,278.0,2.1343777,0.375,0.19230769230769232,0.4230769230769231,0.2615384615384615
2.0,279.0,0.74499905,0.625,0.4047619047619047,0.5,0.43809523809523815
2.0,280.0,1.1864476,0.4375,0.3205128205128205,0.3589743589743589,0.31025641025641026
2.0,281.0,0.8346756,0.625,0.5256410256410257,0.5,0.49230769230769234
2.0,282.0,0.89954454,0.625,0.46969696969696967,0.4242424242424242,0.4242424242424242
2.0,283.0,0.62154317,0.6875,0.5833333333333334,0.5833333333333334,0.5833333333333334
2.0,284.0,0.93697745,0.6875,0.5714285714285714,0.6071428571428571,0.5833333333333333
2.0,285.0,0.92785877,0.6875,0.63,0.6833333333333333,0.6222222222222221
2.0,286.0,1.1142815,0.375,0.30833333333333335,0.375,0.29166666666666663
2.0,287.0,0.8765955,0.75,0.5666666666666667,0.6111111111111112,0.5648148148148148
2.0,288.0,1.4506438,0.4375,0.4444444444444444,0.2916666666666667,0.3361111111111111
2.0,289.0,0.9982164,0.625,0.4375,0.5,0.45
2.0,290.0,0.8860103,0.75,0.5694444444444445,0.5416666666666666,0.547979797979798
2.0,291.0,1.1096625,0.5625,0.5178571428571429,0.5357142857142857,0.5047619047619049
2.0,292.0,1.0764477,0.625,0.4444444444444444,0.5,0.4444444444444444
2.0,293.0,0.9656823,0.6875,0.7272727272727273,0.7272727272727273,0.7034632034632033
2.0,294.0,0.752208,0.6875,0.5555555555555555,0.5694444444444444,0.525
2.0,295.0,1.1255085,0.5,0.3589743589743589,0.46153846153846156,0.3948717948717949
2.0,296.0,1.1973464,0.4375,0.3333333333333333,0.4642857142857143,0.35714285714285715
2.0,297.0,1.2008268,0.625,0.5,0.4861111111111111,0.4777777777777778
2.0,298.0,0.71830285,0.6875,0.45,0.4416666666666666,0.4323809523809524
2.0,299.0,0.7176168,0.75,0.6136363636363636,0.6060606060606061,0.6051948051948052
2.0,300.0,0.91470397,0.625,0.5,0.5238095238095238,0.5047619047619047
2.0,301.0,1.0951753,0.6875,0.513888888888889,0.5416666666666666,0.5111111111111111
2.0,302.0,0.76686126,0.6875,0.5833333333333334,0.5555555555555555,0.5527777777777777
2.0,303.0,1.155821,0.4375,0.38461538461538464,0.2948717948717949,0.3205128205128205
2.0,304.0,0.54867464,0.875,0.8666666666666666,0.8333333333333334,0.8300000000000001
2.0,305.0,0.85912985,0.6875,0.5757575757575757,0.6363636363636364,0.5606060606060607
2.0,306.0,1.4282273,0.5,0.3611111111111111,0.3819444444444445,0.3408730158730158
2.0,307.0,0.9698471,0.625,0.425,0.45,0.4357142857142858
2.0,308.0,0.94860923,0.5,0.4305555555555555,0.4305555555555555,0.40277777777777773
2.0,309.0,1.1514169,0.6875,0.6212121212121212,0.5909090909090909,0.5727272727272728
2.0,310.0,0.55341756,0.8125,0.8333333333333333,0.8181818181818182,0.7969696969696969
2.0,311.0,0.93221664,0.5625,0.5666666666666667,0.55,0.5466666666666666
2.0,312.0,1.1659098,0.6875,0.5769230769230769,0.6538461538461539,0.6025641025641025
2.0,313.0,1.3339887,0.5625,0.5181818181818182,0.5,0.45454545454545453
2.0,314.0,0.69387275,0.75,0.65,0.7,0.6333333333333333
2.0,315.0,1.2245525,0.4375,0.3333333333333333,0.3181818181818182,0.3151515151515152
2.0,316.0,1.7908386,0.375,0.2857142857142857,0.32142857142857145,0.2857142857142857
2.0,317.0,0.8907668,0.75,0.7638888888888888,0.7638888888888888,0.7531746031746032
2.0,318.0,0.89160717,0.5625,0.38888888888888884,0.513888888888889,0.4194444444444445
2.0,319.0,0.94053715,0.6875,0.5769230769230769,0.5128205128205129,0.5230769230769231
2.0,320.0,0.69642717,0.6875,0.5,0.5,0.5
2.0,321.0,0.9133347,0.625,0.5606060606060606,0.5,0.5151515151515151
2.0,322.0,0.9955259,0.625,0.6136363636363636,0.6212121212121212,0.5818181818181819
