Epoch,Batch,Train_Loss,Train_Accuracy
1.0,152.0,2.7216966,0.0
1.0,153.0,2.7007723,0.125
1.0,154.0,2.7134728,0.0
1.0,155.0,2.6255116,0.0625
1.0,156.0,2.6550655,0.0625
1.0,157.0,2.5810606,0.0625
1.0,158.0,2.5957386,0.125
1.0,159.0,2.509804,0.1875
1.0,160.0,2.682414,0.0625
1.0,161.0,2.522195,0.0625
1.0,162.0,2.7176216,0.0
1.0,163.0,2.5969076,0.0625
1.0,164.0,2.61405,0.0
1.0,165.0,2.6112914,0.0
1.0,166.0,2.6119208,0.0625
1.0,167.0,2.7718997,0.0
1.0,168.0,2.7133029,0.0625
1.0,169.0,2.5197005,0.1875
1.0,170.0,2.5197315,0.125
1.0,171.0,2.6040978,0.125
1.0,172.0,2.5667562,0.1875
1.0,173.0,2.739026,0.125
1.0,174.0,2.748112,0.0625
1.0,175.0,2.6156003,0.0625
1.0,176.0,2.5822613,0.0625
1.0,177.0,2.492025,0.0625
1.0,178.0,2.7860243,0.0
1.0,179.0,2.6115596,0.125
1.0,180.0,2.5845082,0.125
1.0,181.0,2.5593455,0.0625
1.0,182.0,2.5318956,0.125
1.0,183.0,2.5567424,0.125
1.0,184.0,2.6472518,0.1875
1.0,185.0,2.486857,0.1875
1.0,186.0,2.7283804,0.0625
1.0,187.0,2.7961638,0.0
1.0,188.0,2.5677023,0.25
2.0,189.0,2.624543,0.0625
2.0,190.0,2.7133234,0.0
2.0,191.0,2.6922505,0.1875
2.0,192.0,2.5860155,0.125
2.0,193.0,2.589638,0.125
2.0,194.0,2.6084397,0.0625
2.0,195.0,2.6510437,0.0
2.0,196.0,2.6671524,0.125
2.0,197.0,2.6608374,0.125
2.0,198.0,2.695508,0.0625
2.0,199.0,2.641096,0.0
2.0,200.0,2.5203254,0.25
2.0,201.0,2.4669237,0.1875
2.0,202.0,2.6154628,0.1875
2.0,203.0,2.6465075,0.125
2.0,204.0,2.8657117,0.0625
2.0,205.0,2.7498848,0.0
2.0,206.0,2.6874287,0.125
2.0,207.0,2.7066288,0.0
2.0,208.0,2.627111,0.0625
2.0,209.0,2.5966156,0.0625
2.0,210.0,2.675203,0.25
2.0,211.0,2.6970408,0.0
2.0,212.0,2.728695,0.1875
2.0,213.0,2.654506,0.0625
2.0,214.0,2.728061,0.0
2.0,215.0,2.5824044,0.0
2.0,216.0,2.6232307,0.0625
2.0,217.0,2.6567476,0.125
2.0,218.0,2.7079957,0.0625
2.0,219.0,2.7208688,0.0625
2.0,220.0,2.6436665,0.125
2.0,221.0,2.761353,0.125
2.0,222.0,2.6897748,0.0625
2.0,223.0,2.6843345,0.0625
2.0,224.0,2.679161,0.0
2.0,225.0,2.7019067,0.125
2.0,226.0,2.698751,0.0
2.0,227.0,2.471413,0.1875
2.0,228.0,2.578544,0.0625
2.0,229.0,2.6856694,0.125
2.0,230.0,2.7003899,0.0625
2.0,231.0,2.6387715,0.125
2.0,232.0,2.5774932,0.125
2.0,233.0,2.6041422,0.1875
2.0,234.0,2.4736605,0.25
2.0,235.0,2.6392343,0.125
2.0,236.0,2.5972044,0.0625
2.0,237.0,2.5455394,0.125
2.0,238.0,2.603468,0.1875
2.0,239.0,2.665384,0.125
2.0,240.0,2.6809154,0.125
2.0,241.0,2.7434685,0.125
2.0,242.0,2.6355596,0.125
2.0,243.0,2.6852462,0.0625
2.0,244.0,2.660283,0.125
2.0,245.0,2.6145856,0.125
2.0,246.0,2.5766797,0.125
2.0,247.0,2.751825,0.0
2.0,248.0,2.6865745,0.0625
2.0,249.0,2.481577,0.0625
2.0,250.0,2.5158978,0.125
