Epoch,Test_Loss,Test_Accuracy,Test_Precision,Test_Recall,Test_F1-score
0.0,7.117598056793213,0.008,0.004024144869215292,0.005714285714285714,0.004722550177095631
1.0,5.038299083709717,0.13333333333333333,0.16972120971942306,0.13333333333333333,0.06607857345274797
2.0,3.2162234783172607,0.38266666666666665,0.30495263735961664,0.3826666666666666,0.3035173088110363
3.0,2.3275983333587646,0.5653333333333334,0.6116401301628478,0.5653333333333334,0.5278466893939052
4.0,2.111323356628418,0.6253333333333333,0.6350803428778217,0.6253333333333334,0.5895926231341033
5.0,2.055244207382202,0.6666666666666666,0.7023908180351702,0.6666666666666665,0.6402866614732995
6.0,2.0527002811431885,0.6786666666666666,0.6709225549164404,0.6786666666666666,0.6494788405158951
7.0,1.9880812168121338,0.6826666666666666,0.6638255810006087,0.6826666666666666,0.6528120133381272
8.0,1.7603455781936646,0.6973333333333334,0.7103539867384195,0.6973333333333334,0.6781388013464679
9.0,1.791097640991211,0.7186666666666667,0.7381257601511205,0.7186666666666668,0.7063141423042478
10.0,1.7381470203399658,0.7093333333333334,0.7108212819454695,0.7093333333333334,0.6934054642345441
11.0,1.666785478591919,0.7133333333333334,0.7242863564635188,0.7133333333333333,0.6941638650329367
12.0,1.76358163356781,0.7533333333333333,0.7619346326324453,0.7533333333333334,0.7405823730420777
13.0,1.5133028030395508,0.7626666666666667,0.7814057787512796,0.7626666666666666,0.7584578672788912
14.0,1.687420129776001,0.7226666666666667,0.7530783359693838,0.7226666666666667,0.6870198966631459
15.0,1.8180402517318726,0.78,0.7818357062672199,0.7799999999999999,0.7654329972296288
16.0,1.7008243799209595,0.7533333333333333,0.7639479358609962,0.7533333333333334,0.7245410616299028
17.0,1.5812443494796753,0.7813333333333333,0.7829024827681051,0.7813333333333333,0.7666557361415511
18.0,1.6395961046218872,0.7853333333333333,0.7957142612461704,0.7853333333333334,0.7661535394773283
19.0,1.701157569885254,0.796,0.8013722768412589,0.796,0.7780868447258301
20.0,1.554516077041626,0.8253333333333334,0.8319641533335445,0.8253333333333333,0.8115832841790326
21.0,1.5057573318481445,0.8426666666666667,0.8624256187661795,0.8426666666666667,0.8376911096609105
22.0,1.4440186023712158,0.8253333333333334,0.8356834827112217,0.8253333333333333,0.8150125772189604
23.0,1.524273157119751,0.8333333333333334,0.8461647590160083,0.8333333333333336,0.8274648853328287
24.0,1.5714832544326782,0.8426666666666667,0.8510356550784147,0.8426666666666666,0.8287093615173369
25.0,1.4651631116867065,0.848,0.8604520820551362,0.8480000000000001,0.8399240175320616
26.0,1.516377568244934,0.8626666666666667,0.8689749050247978,0.8626666666666668,0.8587546073669896
27.0,1.4780689477920532,0.856,0.8701867977758452,0.8560000000000001,0.8445158092206857
28.0,1.369076132774353,0.8546666666666667,0.8693126544988222,0.8546666666666667,0.8402590678874081
29.0,1.2351019382476807,0.86,0.8722798677206264,0.8600000000000001,0.8583738685405904
30.0,1.4825328588485718,0.876,0.8835943893886306,0.8759999999999999,0.8729293611925075
