Epoch,Batch,Train_Loss,Train_Accuracy
1.0,151.0,2.1742978,0.4375
1.0,152.0,2.327945,0.4375
1.0,153.0,2.1652231,0.625
1.0,154.0,2.181567,0.625
1.0,155.0,2.2362576,0.4375
1.0,156.0,2.3779001,0.3125
1.0,157.0,2.2589676,0.4375
1.0,158.0,2.2409801,0.375
1.0,159.0,2.2387576,0.625
1.0,160.0,2.159343,0.5625
1.0,161.0,2.2312667,0.4375
1.0,162.0,2.2664454,0.4375
1.0,163.0,2.2700593,0.4375
1.0,164.0,2.2258425,0.25
1.0,165.0,2.2191777,0.5
1.0,166.0,2.1981099,0.625
1.0,167.0,2.1467965,0.625
1.0,168.0,2.2601404,0.5
1.0,169.0,2.1834638,0.5
1.0,170.0,2.1391945,0.5
1.0,171.0,2.177592,0.5
1.0,172.0,2.0603976,0.875
1.0,173.0,2.175859,0.5625
1.0,174.0,2.0674074,0.6875
1.0,175.0,2.0459514,0.6875
1.0,176.0,2.348023,0.125
1.0,177.0,2.0447314,0.625
1.0,178.0,2.23145,0.375
1.0,179.0,2.201215,0.25
1.0,180.0,2.2493353,0.625
1.0,181.0,2.2133622,0.4375
1.0,182.0,2.0142162,0.6875
1.0,183.0,2.1251318,0.5
1.0,184.0,2.125085,0.5
1.0,185.0,2.1375496,0.5625
1.0,186.0,2.17448,0.5625
1.0,187.0,2.1741858,0.4375
1.0,188.0,2.148299,0.875
2.0,189.0,2.0619607,0.5625
2.0,190.0,2.2414699,0.375
2.0,191.0,2.2058015,0.5
2.0,192.0,2.090694,0.4375
2.0,193.0,1.9092453,0.6875
2.0,194.0,2.0284393,0.3125
2.0,195.0,2.0993001,0.4375
2.0,196.0,2.2153819,0.375
2.0,197.0,2.0940437,0.5
2.0,198.0,2.0187762,0.625
2.0,199.0,2.083144,0.6875
2.0,200.0,2.0521114,0.5
2.0,201.0,1.9169016,0.625
2.0,202.0,2.1350124,0.375
2.0,203.0,2.1190934,0.6875
2.0,204.0,2.011603,0.6875
2.0,205.0,2.1039195,0.4375
2.0,206.0,1.8499578,0.8125
2.0,207.0,2.0438888,0.5
2.0,208.0,2.0396547,0.5625
2.0,209.0,1.979882,0.8125
2.0,210.0,2.1111884,0.375
2.0,211.0,1.958147,0.6875
2.0,212.0,2.0478082,0.4375
2.0,213.0,2.082872,0.5625
2.0,214.0,2.1348934,0.25
2.0,215.0,1.9605888,0.5625
2.0,216.0,1.9194161,0.625
2.0,217.0,1.9643843,0.5
2.0,218.0,2.0451486,0.625
2.0,219.0,2.0477057,0.75
2.0,220.0,2.1342402,0.5
2.0,221.0,1.9454103,0.6875
2.0,222.0,2.033349,0.6875
2.0,223.0,1.8568583,0.8125
2.0,224.0,1.9037889,0.6875
2.0,225.0,2.0743966,0.4375
2.0,226.0,1.9043983,0.75
2.0,227.0,1.8882077,0.625
2.0,228.0,1.9563563,0.5625
2.0,229.0,1.9471745,0.4375
2.0,230.0,1.9531391,0.5
2.0,231.0,2.033402,0.625
2.0,232.0,2.03614,0.3125
2.0,233.0,1.9501832,0.5625
2.0,234.0,2.0366364,0.5
2.0,235.0,1.9656116,0.5
2.0,236.0,1.9081876,0.625
2.0,237.0,1.8578774,0.75
2.0,238.0,2.2942307,0.3125
2.0,239.0,1.807059,0.8125
2.0,240.0,2.029673,0.4375
2.0,241.0,1.9868591,0.5
2.0,242.0,1.91801,0.6875
2.0,243.0,1.8593558,0.6875
2.0,244.0,1.9152505,0.6875
2.0,245.0,1.8286673,0.75
2.0,246.0,1.9660871,0.75
2.0,247.0,1.8402392,0.625
2.0,248.0,1.8840116,0.5625
2.0,249.0,2.1315835,0.4375
2.0,250.0,1.9278308,0.6875
2.0,251.0,1.796227,0.5
2.0,252.0,2.0866137,0.4375
2.0,253.0,1.8493328,0.5625
2.0,254.0,1.9334645,0.5
2.0,255.0,1.8151417,0.625
2.0,256.0,1.8761289,0.5
2.0,257.0,2.0119486,0.5
2.0,258.0,1.9735787,0.5
2.0,259.0,1.7392339,0.75
2.0,260.0,2.016305,0.5625
2.0,261.0,1.8162637,0.625
2.0,262.0,2.012434,0.5
2.0,263.0,1.9695919,0.5625
2.0,264.0,1.9633527,0.625
2.0,265.0,2.0497403,0.4375
2.0,266.0,1.905787,0.5625
2.0,267.0,1.8255149,0.75
2.0,268.0,1.8550477,0.5
2.0,269.0,1.9532615,0.4375
2.0,270.0,1.778297,0.875
2.0,271.0,1.7527899,0.8125
2.0,272.0,1.7664747,0.75
2.0,273.0,1.8629903,0.625
2.0,274.0,1.7867502,0.5625
2.0,275.0,1.941786,0.3125
2.0,276.0,1.8311546,0.75
2.0,277.0,1.7069931,0.6875
2.0,278.0,1.6835344,0.75
2.0,279.0,1.8810155,0.5625
2.0,280.0,1.933914,0.375
2.0,281.0,1.7836365,0.5625
2.0,282.0,1.8522359,0.6875
2.0,283.0,1.9770994,0.4375
2.0,284.0,1.9220454,0.4375
2.0,285.0,2.0090158,0.625
2.0,286.0,1.8516378,0.625
2.0,287.0,1.7205898,0.6875
2.0,288.0,1.6457622,0.8125
2.0,289.0,1.8064927,0.75
2.0,290.0,1.753,0.4375
2.0,291.0,1.7750434,0.625
2.0,292.0,1.5296916,0.8125
2.0,293.0,1.863694,0.5
2.0,294.0,1.8030827,0.5
2.0,295.0,1.6439972,0.5625
2.0,296.0,1.7743657,0.5
2.0,297.0,1.7063854,0.6875
2.0,298.0,1.756634,0.5625
2.0,299.0,1.7807952,0.8125
2.0,300.0,1.7688708,0.6875
2.0,301.0,1.6816913,0.75
2.0,302.0,1.6966691,0.6875
2.0,303.0,1.8310574,0.5625
2.0,304.0,1.7198145,0.625
2.0,305.0,1.6670092,0.8125
2.0,306.0,1.7847526,0.625
2.0,307.0,1.7143327,0.75
2.0,308.0,1.6559104,0.8125
2.0,309.0,1.6932663,0.75
2.0,310.0,1.7744601,0.6875
2.0,311.0,1.6971123,0.75
2.0,312.0,1.8751435,0.5
2.0,313.0,1.8597169,0.5
2.0,314.0,1.7810284,0.5
2.0,315.0,1.6705797,0.875
2.0,316.0,1.8117512,0.625
2.0,317.0,1.796102,0.5625
2.0,318.0,1.6330851,0.8125
2.0,319.0,1.8724755,0.375
2.0,320.0,1.5013611,0.8125
2.0,321.0,1.6382061,0.5
2.0,322.0,1.7364377,0.5625
2.0,323.0,1.9184409,0.375
2.0,324.0,1.6673154,0.5625
2.0,325.0,1.6562276,0.75
2.0,326.0,1.7444227,0.6875
2.0,327.0,1.6412127,0.6875
2.0,328.0,1.6910897,0.6875
2.0,329.0,1.74406,0.5
2.0,330.0,1.7051443,0.5625
2.0,331.0,1.6617268,0.6875
2.0,332.0,1.8058099,0.5
2.0,333.0,1.6029142,0.6875
2.0,334.0,1.6146848,0.8125
2.0,335.0,1.6143813,0.8125
2.0,336.0,1.6674929,0.625
2.0,337.0,1.610774,0.8125
