Epoch,Test_Loss,Test_Accuracy,Test_Precision,Test_Recall,Test_F1-score
0.0,3.3291280269622803,0.06933333333333333,0.02097848169211222,0.06933333333333333,0.021530409096759413
1.0,3.0349221229553223,0.10133333333333333,0.1035985923233036,0.10133333333333333,0.03528171092052696
2.0,2.9697301387786865,0.17733333333333334,0.10973794246745773,0.17733333333333334,0.109357459885636
3.0,3.3777542114257812,0.13066666666666665,0.11241456526461792,0.13066666666666665,0.06445181983057505
4.0,3.123016119003296,0.19466666666666665,0.1417377227453166,0.19466666666666665,0.10912923874199745
5.0,2.78552508354187,0.14,0.08527282120978436,0.14,0.046747149564050974
6.0,2.5894219875335693,0.204,0.2143370959933714,0.20400000000000001,0.15177253033978552
7.0,2.4834067821502686,0.2786666666666667,0.3376195786159747,0.2786666666666667,0.21087041466835119
8.0,2.203751564025879,0.29733333333333334,0.24647420785744334,0.29733333333333334,0.19742294557393614
9.0,1.823801040649414,0.364,0.37170996879822116,0.36400000000000005,0.2721101308369173
10.0,1.8843542337417603,0.3893333333333333,0.45364894146760537,0.3893333333333333,0.3184944787211751
11.0,1.787668228149414,0.42133333333333334,0.48154695001999664,0.42133333333333334,0.3735880005313531
12.0,2.7176578044891357,0.524,0.5739737074631333,0.5240000000000001,0.5080576765624449
13.0,2.049941301345825,0.49866666666666665,0.5397038732707481,0.49866666666666665,0.4238929198641866
14.0,2.895771026611328,0.4786666666666667,0.5580985353265623,0.47866666666666674,0.4082441188967006
15.0,2.9229342937469482,0.5893333333333334,0.5310900841446541,0.5893333333333334,0.532536738680469
16.0,2.6150665283203125,0.5973333333333334,0.6827772638112628,0.5973333333333333,0.5615833242279865
17.0,2.2666568756103516,0.6066666666666667,0.594215772460632,0.6066666666666668,0.5487389234473231
18.0,2.7967562675476074,0.6133333333333333,0.6204799182299183,0.6133333333333333,0.5742804480029036
19.0,1.8282266855239868,0.6506666666666666,0.6933862016541981,0.6506666666666667,0.6261831469621751
20.0,1.6730471849441528,0.648,0.6832161940690912,0.648,0.6206807934931577
21.0,2.304997682571411,0.6493333333333333,0.6076818569598872,0.6493333333333331,0.5854530245726114
22.0,1.8675155639648438,0.676,0.7020823888042005,0.676,0.6422445074084285
23.0,2.4647326469421387,0.7253333333333334,0.6774032950933948,0.7253333333333333,0.6830524701478562
24.0,2.893406391143799,0.6853333333333333,0.691708190752692,0.6853333333333332,0.6368918480495345
25.0,1.6955478191375732,0.6946666666666667,0.7140188402180644,0.6946666666666667,0.6777031030998591
26.0,1.865441083908081,0.7226666666666667,0.691144564056364,0.7226666666666667,0.6863830499062664
27.0,2.1743462085723877,0.7693333333333333,0.8308306946251703,0.7693333333333334,0.7565784920312185
28.0,1.8875714540481567,0.7373333333333333,0.7749154782191813,0.7373333333333333,0.7279583709862101
29.0,1.6224864721298218,0.756,0.7866879187861199,0.7559999999999999,0.7431602605240374
30.0,1.3568934202194214,0.748,0.7910437049039037,0.7479999999999999,0.7173367281500898
