Epoch,Test_Loss,Test_Accuracy,Test_Precision,Test_Recall,Test_F1-score
0.0,6.895848274230957,0.0,0.0,0.0,0.0
1.0,6.874383449554443,0.06933333333333333,0.010485223899858046,0.06933333333333333,0.017969232770676812
2.0,6.844807147979736,0.05333333333333334,0.01345956054230949,0.05333333333333334,0.01217999126256007
3.0,6.685582637786865,0.06666666666666667,0.0044444444444444444,0.06666666666666667,0.008333333333333333
4.0,3.133094310760498,0.06666666666666667,0.004830917874396135,0.06666666666666667,0.009009009009009007
5.0,3.4384765625,0.06666666666666667,0.0044444444444444444,0.06666666666666667,0.008333333333333333
6.0,2.8199539184570312,0.09066666666666667,0.05941736983495711,0.09066666666666666,0.04534186599528793
7.0,2.7755091190338135,0.132,0.06422412204216466,0.132,0.06437080049476188
8.0,3.109370470046997,0.148,0.06790978460349657,0.148,0.07057734934023595
9.0,2.8995261192321777,0.11066666666666666,0.07102065345639397,0.11066666666666668,0.05720074699211913
10.0,3.1130788326263428,0.07866666666666666,0.07175966231367893,0.07866666666666668,0.028384952017349075
11.0,2.773510217666626,0.12533333333333332,0.06028089399887134,0.12533333333333332,0.06081501369279495
12.0,2.842604875564575,0.12266666666666666,0.03795370779890904,0.12266666666666666,0.0508054908054908
13.0,2.9636666774749756,0.12266666666666666,0.03757821985616886,0.12266666666666666,0.05051353874883287
14.0,2.6164112091064453,0.144,0.04178487265476298,0.144,0.05984308230685042
15.0,2.8060543537139893,0.16533333333333333,0.0579365878002845,0.16533333333333333,0.07594643172805944
16.0,2.7358133792877197,0.20666666666666667,0.09523259753246521,0.20666666666666667,0.12243639945388343
17.0,2.8069570064544678,0.12666666666666668,0.01951864976602608,0.12666666666666665,0.03326700341854176
18.0,2.759408950805664,0.132,0.03476525159658709,0.132,0.0540516383965051
19.0,2.9936344623565674,0.128,0.06396114351512212,0.128,0.04970471535398637
20.0,2.754370927810669,0.12533333333333332,0.04542625701713089,0.12533333333333335,0.05180510785695232
21.0,2.8498661518096924,0.15866666666666668,0.04934049298902109,0.15866666666666665,0.06634248574936982
22.0,2.8971049785614014,0.15733333333333333,0.06267521343057307,0.15733333333333333,0.07265425417805393
23.0,2.928083658218384,0.16533333333333333,0.047709408538798966,0.16533333333333333,0.07245667222108916
24.0,2.8495090007781982,0.21333333333333335,0.13110388059288175,0.21333333333333335,0.13797101325371933
25.0,3.0166757106781006,0.19066666666666668,0.13009896373464205,0.19066666666666668,0.11126765879318236
26.0,2.88700795173645,0.17466666666666666,0.08206620153962438,0.17466666666666666,0.09350238475153015
27.0,2.89928936958313,0.16666666666666666,0.05078676872355332,0.16666666666666666,0.07368667021770257
28.0,2.9477946758270264,0.19733333333333333,0.08088448113781802,0.19733333333333333,0.10315519897983724
29.0,2.9050137996673584,0.15466666666666667,0.04079613272277877,0.15466666666666665,0.06056954839318894
30.0,2.9494776725769043,0.188,0.06556997349830801,0.188,0.09531434283321823
